param,material,process,system,color,n,median_abs_diff_pct,mean_abs_diff_pct,q25_abs_diff_pct,q75_abs_diff_pct
rsk,ellor,tf,fusion,green,1,69.2143567293666,69.2143567293666,69.2143567293666,69.2143567293666
rsk,ellor,tf,fusion,red,1,72.2672912609384,72.2672912609384,72.2672912609384,72.2672912609384
rsk,ellor,tf,int,blue,1,110.228170259904,110.228170259904,110.228170259904,110.228170259904
rsk,ellor,tf,int,green,1,19.6136846208394,19.6136846208394,19.6136846208394,19.6136846208394
rsk,ellor,tf,int,red,1,23.8873565740567,23.8873565740567,23.8873565740567,23.8873565740567
rsk,ellor,tf,int,white,1,19.3235855957839,19.3235855957839,19.3235855957839,19.3235855957839
rsk,ellor,tr,FV,blue,1,30.8094367271281,30.8094367271281,30.8094367271281,30.8094367271281
rsk,ellor,tr,FV,green,1,36.7389312656693,36.7389312656693,36.7389312656693,36.7389312656693
rsk,ellor,tr,FV,red,1,35.8505235797965,35.8505235797965,35.8505235797965,35.8505235797965
rsk,ellor,tr,conf,blue,1,25.6773486337791,25.6773486337791,25.6773486337791,25.6773486337791
rsk,ellor,tr,conf,green,1,22.8953951879485,22.8953951879485,22.8953951879485,22.8953951879485
rsk,ellor,tr,conf,red,1,18.5099742465652,18.5099742465652,18.5099742465652,18.5099742465652
rsk,ellor,tr,fusion,blue,1,20.4107974977567,20.4107974977567,20.4107974977567,20.4107974977567
rsk,ellor,tr,fusion,green,1,20.0694855477809,20.0694855477809,20.0694855477809,20.0694855477809
rsk,ellor,tr,fusion,red,1,16.5822066575038,16.5822066575038,16.5822066575038,16.5822066575038
rsk,ellor,tr,int,blue,1,23.2137649836803,23.2137649836803,23.2137649836803,23.2137649836803
rsk,ellor,tr,int,green,1,36.1188417556463,36.1188417556463,36.1188417556463,36.1188417556463
rsk,ellor,tr,int,red,1,36.3949425920191,36.3949425920191,36.3949425920191,36.3949425920191
rsk,ellor,tr,int,white,1,36.475556474417,36.475556474417,36.475556474417,36.475556474417
rsk,ellor,wedm_f,FV,blue,1,35.5313599057368,35.5313599057368,35.5313599057368,35.5313599057368
rsk,ellor,wedm_f,FV,green,1,32.2564958494919,32.2564958494919,32.2564958494919,32.2564958494919
rsk,ellor,wedm_f,FV,red,1,36.3593745336111,36.3593745336111,36.3593745336111,36.3593745336111
rsk,ellor,wedm_f,conf,blue,1,32.6276277236994,32.6276277236994,32.6276277236994,32.6276277236994
rsk,ellor,wedm_f,conf,green,1,35.3609057390719,35.3609057390719,35.3609057390719,35.3609057390719
rsk,ellor,wedm_f,conf,red,1,42.1514082857879,42.1514082857879,42.1514082857879,42.1514082857879
rsk,ellor,wedm_f,fusion,blue,1,49.8844466104485,49.8844466104485,49.8844466104485,49.8844466104485
rsk,ellor,wedm_f,fusion,green,1,44.8554192657709,44.8554192657709,44.8554192657709,44.8554192657709
rsk,ellor,wedm_f,fusion,red,1,51.6205188053898,51.6205188053898,51.6205188053898,51.6205188053898
rsk,ellor,wedm_f,int,green,1,19.2864064817501,19.2864064817501,19.2864064817501,19.2864064817501
rsk,ellor,wedm_f,int,red,1,17.6896257857526,17.6896257857526,17.6896257857526,17.6896257857526
rsk,ellor,wedm_f,int,white,1,17.2616716372612,17.2616716372612,17.2616716372612,17.2616716372612
rsk,ellor,wedm_r,FV,blue,1,45.3920544006456,45.3920544006456,45.3920544006456,45.3920544006456
rsk,ellor,wedm_r,FV,green,1,38.7373599443462,38.7373599443462,38.7373599443462,38.7373599443462
rsk,ellor,wedm_r,FV,red,1,41.0745249505343,41.0745249505343,41.0745249505343,41.0745249505343
rsk,ellor,wedm_r,conf,blue,1,41.8872374873427,41.8872374873427,41.8872374873427,41.8872374873427
rsk,ellor,wedm_r,conf,green,1,42.5633053949388,42.5633053949388,42.5633053949388,42.5633053949388
rsk,ellor,wedm_r,conf,red,1,48.0351964463142,48.0351964463142,48.0351964463142,48.0351964463142
rsk,ellor,wedm_r,fusion,blue,1,52.7540411670634,52.7540411670634,52.7540411670634,52.7540411670634
rsk,ellor,wedm_r,fusion,green,1,49.6657485825716,49.6657485825716,49.6657485825716,49.6657485825716
rsk,ellor,wedm_r,fusion,red,1,55.1619413183518,55.1619413183518,55.1619413183518,55.1619413183518
rsk,ellor,wedm_r,int,blue,1,96.8226551109821,96.8226551109821,96.8226551109821,96.8226551109821
rsk,ellor,wedm_r,int,green,1,32.1565573376214,32.1565573376214,32.1565573376214,32.1565573376214
rsk,ellor,wedm_r,int,red,1,27.5583513848607,27.5583513848607,27.5583513848607,27.5583513848607
rsk,ellor,wedm_r,int,white,1,28.7351744296618,28.7351744296618,28.7351744296618,28.7351744296618
rsk,mo58a,b,FV,blue,2,28.53945062461725,28.53945062461725,24.773484306006672,32.305416943227826
rsk,mo58a,b,FV,green,1,91.0659006713763,91.0659006713763,91.0659006713763,91.0659006713763
rsk,mo58a,b,FV,red,1,107.910315476953,107.910315476953,107.910315476953,107.910315476953
rsk,mo58a,b,conf,blue,1,63.6969341756459,63.6969341756459,63.6969341756459,63.6969341756459
rsk,mo58a,b,conf,green,1,41.1518618650374,41.1518618650374,41.1518618650374,41.1518618650374
rsk,mo58a,b,conf,red,1,42.8006982287885,42.8006982287885,42.8006982287885,42.8006982287885
rsk,mo58a,b,fusion,blue,1,67.2937838809326,67.2937838809326,67.2937838809326,67.2937838809326
rsk,mo58a,b,fusion,green,1,35.514153577214,35.514153577214,35.514153577214,35.514153577214
rsk,mo58a,b,fusion,red,1,25.2459994534506,25.2459994534506,25.2459994534506,25.2459994534506
rsk,mo58a,b,int,blue,1,102.668382506448,102.668382506448,102.668382506448,102.668382506448
rsk,mo58a,b,int,green,1,97.2152749311964,97.2152749311964,97.2152749311964,97.2152749311964
rsk,mo58a,b,int,red,1,98.4449602450786,98.4449602450786,98.4449602450786,98.4449602450786
rsk,mo58a,gla,FV,blue,1,52.2663518366612,52.2663518366612,52.2663518366612,52.2663518366612
rsk,mo58a,gla,FV,green,1,42.6146761188321,42.6146761188321,42.6146761188321,42.6146761188321
rsk,mo58a,gla,FV,red,1,58.2046494344761,58.2046494344761,58.2046494344761,58.2046494344761
rsk,mo58a,gla,conf,blue,1,77.093817742663,77.093817742663,77.093817742663,77.093817742663
rsk,mo58a,gla,conf,green,1,459.325962033123,459.325962033123,459.325962033123,459.325962033123
rsk,mo58a,gla,conf,red,1,593.594211470792,593.594211470792,593.594211470792,593.594211470792
rsk,mo58a,gla,fusion,blue,1,88.4367237730373,88.4367237730373,88.4367237730373,88.4367237730373
rsk,mo58a,gla,fusion,green,1,396.235508016043,396.235508016043,396.235508016043,396.235508016043
rsk,mo58a,gla,fusion,red,1,607.257229769117,607.257229769117,607.257229769117,607.257229769117
rsk,mo58a,gla,int,blue,1,12.7092251372604,12.7092251372604,12.7092251372604,12.7092251372604
rsk,mo58a,gla,int,green,1,3.72823110723411,3.72823110723411,3.72823110723411,3.72823110723411
rsk,mo58a,gla,int,red,1,46.6928045272041,46.6928045272041,46.6928045272041,46.6928045272041
rsk,mo58a,gla,int,white,1,0.0490954775974709,0.0490954775974709,0.0490954775974709,0.0490954775974709
rsk,mo58a,gri,FV,blue,1,93.2102065177045,93.2102065177045,93.2102065177045,93.2102065177045
rsk,mo58a,gri,FV,green,1,84.6410641899707,84.6410641899707,84.6410641899707,84.6410641899707
rsk,mo58a,gri,FV,red,1,107.491379983457,107.491379983457,107.491379983457,107.491379983457
rsk,mo58a,gri,conf,blue,1,50.3559351450189,50.3559351450189,50.3559351450189,50.3559351450189
rsk,mo58a,gri,conf,green,1,40.9104798043559,40.9104798043559,40.9104798043559,40.9104798043559
rsk,mo58a,gri,conf,red,1,37.3900285364122,37.3900285364122,37.3900285364122,37.3900285364122
rsk,mo58a,gri,fusion,blue,1,114.340670736521,114.340670736521,114.340670736521,114.340670736521
rsk,mo58a,gri,fusion,green,1,48.9795270581211,48.9795270581211,48.9795270581211,48.9795270581211
rsk,mo58a,gri,fusion,red,1,40.0263975005005,40.0263975005005,40.0263975005005,40.0263975005005
rsk,mo58a,gri,int,blue,1,32.253969428663,32.253969428663,32.253969428663,32.253969428663
rsk,mo58a,gri,int,green,1,9.16132304118614,9.16132304118614,9.16132304118614,9.16132304118614
rsk,mo58a,gri,int,red,1,16.8511053632797,16.8511053632797,16.8511053632797,16.8511053632797
rsk,mo58a,gri,int,white,1,9.75826531388852,9.75826531388852,9.75826531388852,9.75826531388852
rsk,mo58a,hon,FV,blue,1,191.809765186659,191.809765186659,191.809765186659,191.809765186659
rsk,mo58a,hon,FV,green,1,447.740518632362,447.740518632362,447.740518632362,447.740518632362
rsk,mo58a,hon,FV,red,1,500.25763000662,500.25763000662,500.25763000662,500.25763000662
rsk,mo58a,hon,conf,blue,1,440.23029769637,440.23029769637,440.23029769637,440.23029769637
rsk,mo58a,hon,conf,green,1,751.71407701465,751.71407701465,751.71407701465,751.71407701465
rsk,mo58a,hon,conf,red,1,841.986502778292,841.986502778292,841.986502778292,841.986502778292
rsk,mo58a,hon,fusion,blue,1,353.70876993053,353.70876993053,353.70876993053,353.70876993053
rsk,mo58a,hon,fusion,green,1,811.741193888691,811.741193888691,811.741193888691,811.741193888691
rsk,mo58a,hon,fusion,red,1,915.938463127157,915.938463127157,915.938463127157,915.938463127157
rsk,mo58a,hon,int,blue,1,379.778673236453,379.778673236453,379.778673236453,379.778673236453
rsk,mo58a,hon,int,green,1,290.025256410955,290.025256410955,290.025256410955,290.025256410955
rsk,mo58a,hon,int,red,1,362.104531440558,362.104531440558,362.104531440558,362.104531440558
rsk,mo58a,hon,int,white,1,295.684075454029,295.684075454029,295.684075454029,295.684075454029
rsk,mo58a,mf,FV,blue,1,168.626514116678,168.626514116678,168.626514116678,168.626514116678
rsk,mo58a,mf,FV,green,1,12.3520755560827,12.3520755560827,12.3520755560827,12.3520755560827
rsk,mo58a,mf,FV,red,1,147.216636168062,147.216636168062,147.216636168062,147.216636168062
rsk,mo58a,mf,conf,blue,1,107.274361955593,107.274361955593,107.274361955593,107.274361955593
rsk,mo58a,mf,conf,green,1,104.020711528087,104.020711528087,104.020711528087,104.020711528087
rsk,mo58a,mf,conf,red,1,39.425627583539,39.425627583539,39.425627583539,39.425627583539
rsk,mo58a,mf,fusion,blue,1,81.2142964075768,81.2142964075768,81.2142964075768,81.2142964075768
rsk,mo58a,mf,fusion,green,1,110.564096983662,110.564096983662,110.564096983662,110.564096983662
rsk,mo58a,mf,fusion,red,1,66.7689059876529,66.7689059876529,66.7689059876529,66.7689059876529
rsk,mo58a,mf,int,blue,1,132.22212553228,132.22212553228,132.22212553228,132.22212553228
rsk,mo58a,mf,int,green,1,170.488105729032,170.488105729032,170.488105729032,170.488105729032
rsk,mo58a,mf,int,red,1,92.5447962784198,92.5447962784198,92.5447962784198,92.5447962784198
rsk,mo58a,mf,int,white,1,221.579925831327,221.579925831327,221.579925831327,221.579925831327
rsk,mo58a,mr,FV,blue,1,4.07218011231567,4.07218011231567,4.07218011231567,4.07218011231567
rsk,mo58a,mr,FV,green,1,44.3759498315997,44.3759498315997,44.3759498315997,44.3759498315997
rsk,mo58a,mr,FV,red,1,59.1115179209659,59.1115179209659,59.1115179209659,59.1115179209659
rsk,mo58a,mr,conf,blue,1,102.399868049271,102.399868049271,102.399868049271,102.399868049271
rsk,mo58a,mr,conf,green,1,54.7321003747921,54.7321003747921,54.7321003747921,54.7321003747921
rsk,mo58a,mr,conf,red,1,25.9988005966726,25.9988005966726,25.9988005966726,25.9988005966726
rsk,mo58a,mr,fusion,blue,1,153.765320338624,153.765320338624,153.765320338624,153.765320338624
rsk,mo58a,mr,fusion,green,1,43.5480815659738,43.5480815659738,43.5480815659738,43.5480815659738
rsk,mo58a,mr,fusion,red,1,13.1812906601002,13.1812906601002,13.1812906601002,13.1812906601002
rsk,mo58a,mr,int,blue,1,57.1885442176039,57.1885442176039,57.1885442176039,57.1885442176039
rsk,mo58a,mr,int,green,1,66.877897557412,66.877897557412,66.877897557412,66.877897557412
rsk,mo58a,mr,int,red,1,79.5870621121666,79.5870621121666,79.5870621121666,79.5870621121666
rsk,mo58a,mr,int,white,1,61.6582644764244,61.6582644764244,61.6582644764244,61.6582644764244
rsk,mo58a,tf,FV,blue,1,26.8005834317941,26.8005834317941,26.8005834317941,26.8005834317941
rsk,mo58a,tf,FV,green,1,40.8814291253106,40.8814291253106,40.8814291253106,40.8814291253106
rsk,mo58a,tf,FV,red,1,94.8803941461299,94.8803941461299,94.8803941461299,94.8803941461299
rsk,mo58a,tf,conf,blue,1,131.37613206908,131.37613206908,131.37613206908,131.37613206908
rsk,mo58a,tf,conf,green,1,37.4283822653633,37.4283822653633,37.4283822653633,37.4283822653633
rsk,mo58a,tf,conf,red,1,14.9395524904546,14.9395524904546,14.9395524904546,14.9395524904546
rsk,mo58a,tf,fusion,blue,1,247.386202401068,247.386202401068,247.386202401068,247.386202401068
rsk,mo58a,tf,fusion,green,1,11.3121327985584,11.3121327985584,11.3121327985584,11.3121327985584
rsk,mo58a,tf,fusion,red,1,61.0201908504121,61.0201908504121,61.0201908504121,61.0201908504121
rsk,mo58a,tf,int,blue,1,158.699831413433,158.699831413433,158.699831413433,158.699831413433
rsk,mo58a,tf,int,green,1,162.315652375305,162.315652375305,162.315652375305,162.315652375305
rsk,mo58a,tf,int,red,1,125.135275859442,125.135275859442,125.135275859442,125.135275859442
rsk,mo58a,tf,int,white,1,164.378585439211,164.378585439211,164.378585439211,164.378585439211
rsk,mo58a,tr,FV,blue,1,39.1077843214259,39.1077843214259,39.1077843214259,39.1077843214259
rsk,mo58a,tr,FV,green,1,42.2158264331395,42.2158264331395,42.2158264331395,42.2158264331395
rsk,mo58a,tr,FV,red,1,55.0649074496635,55.0649074496635,55.0649074496635,55.0649074496635
rsk,mo58a,tr,conf,blue,1,54.3655398949721,54.3655398949721,54.3655398949721,54.3655398949721
rsk,mo58a,tr,conf,green,1,43.0482756563945,43.0482756563945,43.0482756563945,43.0482756563945
rsk,mo58a,tr,conf,red,1,24.5802686976827,24.5802686976827,24.5802686976827,24.5802686976827
rsk,mo58a,tr,fusion,blue,1,167.395963023344,167.395963023344,167.395963023344,167.395963023344
rsk,mo58a,tr,fusion,green,1,30.9745292760273,30.9745292760273,30.9745292760273,30.9745292760273
rsk,mo58a,tr,fusion,red,1,4.54174216238142,4.54174216238142,4.54174216238142,4.54174216238142
rsk,mo58a,tr,int,blue,1,50.0455624931245,50.0455624931245,50.0455624931245,50.0455624931245
rsk,mo58a,tr,int,green,1,62.2222420474631,62.2222420474631,62.2222420474631,62.2222420474631
rsk,mo58a,tr,int,red,1,58.0412921167849,58.0412921167849,58.0412921167849,58.0412921167849
rsk,mo58a,tr,int,white,1,62.0514508456128,62.0514508456128,62.0514508456128,62.0514508456128
rsk,mo58a,wedm_f,FV,blue,1,303.421236801079,303.421236801079,303.421236801079,303.421236801079
rsk,mo58a,wedm_f,FV,green,1,360.474100161762,360.474100161762,360.474100161762,360.474100161762
rsk,mo58a,wedm_f,FV,red,1,396.002191704409,396.002191704409,396.002191704409,396.002191704409
rsk,mo58a,wedm_f,conf,blue,1,240.549120324279,240.549120324279,240.549120324279,240.549120324279
rsk,mo58a,wedm_f,conf,green,1,17.2768285368169,17.2768285368169,17.2768285368169,17.2768285368169
rsk,mo58a,wedm_f,conf,red,1,8.39476880968564,8.39476880968564,8.39476880968564,8.39476880968564
rsk,mo58a,wedm_f,fusion,blue,1,77.4545429349237,77.4545429349237,77.4545429349237,77.4545429349237
rsk,mo58a,wedm_f,fusion,green,1,24.6257884952744,24.6257884952744,24.6257884952744,24.6257884952744
rsk,mo58a,wedm_f,fusion,red,1,9.92498957384315,9.92498957384315,9.92498957384315,9.92498957384315
rsk,mo58a,wedm_f,int,blue,1,107.711194469059,107.711194469059,107.711194469059,107.711194469059
rsk,mo58a,wedm_f,int,green,1,48.5937365315593,48.5937365315593,48.5937365315593,48.5937365315593
rsk,mo58a,wedm_f,int,red,1,4.32076227725869,4.32076227725869,4.32076227725869,4.32076227725869
rsk,mo58a,wedm_f,int,white,1,74.7283812238083,74.7283812238083,74.7283812238083,74.7283812238083
rsk,mo58a,wedm_r,FV,blue,1,333.162118220948,333.162118220948,333.162118220948,333.162118220948
rsk,mo58a,wedm_r,FV,green,1,185.59827545958,185.59827545958,185.59827545958,185.59827545958
rsk,mo58a,wedm_r,FV,red,1,107.246845364738,107.246845364738,107.246845364738,107.246845364738
rsk,mo58a,wedm_r,conf,blue,1,252.681106052486,252.681106052486,252.681106052486,252.681106052486
rsk,mo58a,wedm_r,conf,green,1,532.959483737655,532.959483737655,532.959483737655,532.959483737655
rsk,mo58a,wedm_r,conf,red,1,951.830072749746,951.830072749746,951.830072749746,951.830072749746
rsk,mo58a,wedm_r,fusion,blue,1,182.564294564998,182.564294564998,182.564294564998,182.564294564998
rsk,mo58a,wedm_r,fusion,green,1,491.973208165663,491.973208165663,491.973208165663,491.973208165663
rsk,mo58a,wedm_r,fusion,red,1,1340.21591593094,1340.21591593094,1340.21591593094,1340.21591593094
rsk,mo58a,wedm_r,int,blue,1,71.8912293393601,71.8912293393601,71.8912293393601,71.8912293393601
rsk,mo58a,wedm_r,int,green,1,617.820122510633,617.820122510633,617.820122510633,617.820122510633
rsk,mo58a,wedm_r,int,red,1,479.506500552742,479.506500552742,479.506500552742,479.506500552742
rsk,mo58a,wedm_r,int,white,1,628.899653526701,628.899653526701,628.899653526701,628.899653526701
rsk,ti6al4v,b,FV,blue,1,12.2122179963516,12.2122179963516,12.2122179963516,12.2122179963516
rsk,ti6al4v,b,FV,green,1,4.33951997205407,4.33951997205407,4.33951997205407,4.33951997205407
rsk,ti6al4v,b,FV,red,1,42.6389263152306,42.6389263152306,42.6389263152306,42.6389263152306
rsk,ti6al4v,b,conf,blue,1,5.64174306663693,5.64174306663693,5.64174306663693,5.64174306663693
rsk,ti6al4v,b,conf,green,1,16.3344910730894,16.3344910730894,16.3344910730894,16.3344910730894
rsk,ti6al4v,b,conf,red,1,34.7333036352081,34.7333036352081,34.7333036352081,34.7333036352081
rsk,ti6al4v,b,fusion,blue,1,8.03060887993613,8.03060887993613,8.03060887993613,8.03060887993613
rsk,ti6al4v,b,fusion,green,1,15.4878575642852,15.4878575642852,15.4878575642852,15.4878575642852
rsk,ti6al4v,b,fusion,red,1,32.3674081281714,32.3674081281714,32.3674081281714,32.3674081281714
rsk,ti6al4v,b,int,blue,1,0.472430994848554,0.472430994848554,0.472430994848554,0.472430994848554
rsk,ti6al4v,b,int,green,1,130.900054154726,130.900054154726,130.900054154726,130.900054154726
rsk,ti6al4v,b,int,red,1,21.089808038334,21.089808038334,21.089808038334,21.089808038334
rsk,ti6al4v,b,int,white,1,131.624781129253,131.624781129253,131.624781129253,131.624781129253
rsk,ti6al4v,gla,FV,blue,1,67.2346624436549,67.2346624436549,67.2346624436549,67.2346624436549
rsk,ti6al4v,gla,FV,green,1,62.077145933694,62.077145933694,62.077145933694,62.077145933694
rsk,ti6al4v,gla,FV,red,1,46.8297782176014,46.8297782176014,46.8297782176014,46.8297782176014
rsk,ti6al4v,gla,conf,blue,1,65.7020044138193,65.7020044138193,65.7020044138193,65.7020044138193
rsk,ti6al4v,gla,conf,green,1,147.045289409386,147.045289409386,147.045289409386,147.045289409386
rsk,ti6al4v,gla,conf,red,1,173.222241746572,173.222241746572,173.222241746572,173.222241746572
rsk,ti6al4v,gla,fusion,blue,1,18.396857762176,18.396857762176,18.396857762176,18.396857762176
rsk,ti6al4v,gla,fusion,green,1,121.152621960275,121.152621960275,121.152621960275,121.152621960275
rsk,ti6al4v,gla,fusion,red,1,166.135290749565,166.135290749565,166.135290749565,166.135290749565
rsk,ti6al4v,gla,int,blue,1,107.311663740947,107.311663740947,107.311663740947,107.311663740947
